order_item_id,order_id,product_id,quantity,list_price_inr,gross_list_value_inr,discount_amount_inr,item_revenue_inr,unit_cogs_inr,cogs_inr,packaging_cost_inr
OI-01637,ORD-00756,P034,1,849,849,161.31,687.69,513.43,513.43,31
OI-01638,ORD-00756,P050,1,649,649,22.72,626.28,345.92,345.92,16
OI-01639,ORD-00757,P012,1,1299,1299,422.18,876.82,1005.43,1005.43,42
OI-01640,ORD-00757,P034,2,849,1698,348.09,1349.91,513.43,1026.86,62
OI-01641,ORD-00758,P003,1,4999,4999,1549.69,3449.31,4209.16,4209.16,42
OI-01642,ORD-00758,P038,2,599,1198,87.45,1110.55,264.01,528.02,38
OI-01643,ORD-00759,P018,1,1899,1899,338.02,1560.98,934.31,934.31,24
OI-01644,ORD-00759,P011,1,1299,1299,363.72,935.28,982.04,982.04,42
OI-01645,ORD-00760,P012,2,1299,2598,766.41,1831.59,1005.43,2010.86,84
OI-01646,ORD-00760,P025,1,2299,2299,494.28,1804.72,1356.41,1356.41,31
OI-01647,ORD-00761,P028,2,1299,2598,571.56,2026.44,823.89,1647.78,62
OI-01648,ORD-00761,P023,1,999,999,177.82,821.18,503.5,503.5,24
OI-01649,ORD-00762,P027,1,849,849,161.31,687.69,525.96,525.96,31
OI-01650,ORD-00762,P039,1,1199,1199,63.55,1135.45,541.35,541.35,19
OI-01651,ORD-00762,P031,1,2299,2299,482.79,1816.21,1424.23,1424.23,31
OI-01652,ORD-00763,P027,1,849,849,165.56,683.44,525.96,525.96,31
OI-01653,ORD-00763,P007,1,2199,2199,670.7,1528.3,1662.44,1662.44,42
OI-01654,ORD-00764,P002,1,2199,2199,615.72,1583.28,1838.36,1838.36,42
OI-01655,ORD-00764,P016,1,1399,1399,277,1122,721.88,721.88,24
OI-01656,ORD-00765,P012,1,1299,1299,402.69,896.31,1005.43,1005.43,42
OI-01657,ORD-00765,P006,1,3499,3499,1049.7,2449.3,2582.26,2582.26,42
OI-01658,ORD-00766,P028,1,1299,1299,266.29,1032.71,823.89,823.89,31
OI-01659,ORD-00766,P050,1,649,649,45.43,603.57,345.92,345.92,16
OI-01660,ORD-00767,P058,1,649,649,42.19,606.81,345.92,345.92,16
OI-01661,ORD-00767,P048,1,1199,1199,111.51,1087.49,554.24,554.24,19
OI-01662,ORD-00768,P034,2,849,1698,339.6,1358.4,513.43,1026.86,62
OI-01663,ORD-00768,P030,1,849,849,152.82,696.18,513.43,513.43,31
OI-01664,ORD-00768,P017,1,1899,1899,357.01,1541.99,911.52,911.52,24
OI-01665,ORD-00769,P035,1,1299,1299,253.31,1045.69,804.73,804.73,31
OI-01666,ORD-00769,P031,1,2299,2299,540.26,1758.74,1424.23,1424.23,31
OI-01667,ORD-00770,P033,1,2299,2299,482.79,1816.21,1356.41,1356.41,31
OI-01668,ORD-00770,P023,1,999,999,197.8,801.2,503.5,503.5,24
OI-01669,ORD-00771,P007,1,2199,2199,637.71,1561.29,1662.44,1662.44,42
OI-01670,ORD-00771,P053,1,299,299,16.45,282.55,155.48,155.48,16
OI-01671,ORD-00772,P023,1,999,999,202.8,796.2,503.5,503.5,24
OI-01672,ORD-00772,P011,1,1299,1299,383.21,915.79,982.04,982.04,42
OI-01673,ORD-00773,P025,1,2299,2299,459.8,1839.2,1356.41,1356.41,31
OI-01674,ORD-00773,P049,1,649,649,48.68,600.32,337.48,337.48,16
OI-01675,ORD-00774,P020,1,1899,1899,319.03,1579.97,979.88,979.88,24
OI-01676,ORD-00774,P010,1,2199,2199,681.69,1517.31,1622.86,1622.86,42
OI-01677,ORD-00774,P006,1,3499,3499,909.74,2589.26,2582.26,2582.26,42
OI-01678,ORD-00775,P011,2,1299,2598,844.35,1753.65,982.04,1964.08,84
OI-01679,ORD-00775,P027,1,849,849,191.03,657.97,525.96,525.96,31
OI-01680,ORD-00776,P012,1,1299,1299,337.74,961.26,1005.43,1005.43,42
OI-01681,ORD-00776,P043,2,1199,2398,199.03,2198.97,541.35,1082.7,38
OI-01682,ORD-00777,P030,1,849,849,144.33,704.67,513.43,513.43,31
OI-01683,ORD-00777,P012,1,1299,1299,363.72,935.28,1005.43,1005.43,42
OI-01684,ORD-00778,P035,1,1299,1299,305.26,993.74,804.73,804.73,31
OI-01685,ORD-00778,P059,1,449,449,26.94,422.06,245.15,245.15,16
OI-01686,ORD-00779,P039,1,1199,1199,99.52,1099.48,541.35,541.35,19
OI-01687,ORD-00779,P053,1,299,299,13.46,285.54,155.48,155.48,16
OI-01688,ORD-00780,P050,1,649,649,29.21,619.79,345.92,345.92,16
OI-01689,ORD-00780,P047,2,349,698,57.93,640.07,157.57,315.14,38
OI-01690,ORD-00780,P029,1,849,849,152.82,696.18,500.91,500.91,31
OI-01691,ORD-00781,P028,1,1299,1299,253.31,1045.69,823.89,823.89,31
OI-01692,ORD-00781,P035,2,1299,2598,532.59,2065.41,804.73,1609.46,62
OI-01693,ORD-00782,P033,1,2299,2299,459.8,1839.2,1356.41,1356.41,31
OI-01694,ORD-00782,P046,1,599,599,49.72,549.28,264.01,264.01,19
OI-01695,ORD-00783,P006,2,3499,6998,2274.35,4723.65,2582.26,5164.52,84
OI-01696,ORD-00783,P012,2,1299,2598,870.33,1727.67,1005.43,2010.86,84
OI-01697,ORD-00784,P028,1,1299,1299,259.8,1039.2,823.89,823.89,31
OI-01698,ORD-00784,P009,1,3499,3499,909.74,2589.26,2519.28,2519.28,42
OI-01699,ORD-00785,P003,1,4999,4999,1549.69,3449.31,4209.16,4209.16,42
OI-01700,ORD-00785,P036,1,1299,1299,259.8,1039.2,823.89,823.89,31
OI-01701,ORD-00786,P013,2,999,1998,445.55,1552.45,479.52,959.04,48
OI-01702,ORD-00786,P047,1,349,349,37.69,311.31,157.57,157.57,19
OI-01703,ORD-00786,P028,2,1299,2598,584.55,2013.45,823.89,1647.78,62
OI-01704,ORD-00787,P004,2,4999,9998,2899.42,7098.58,4239.15,8478.3,84
OI-01705,ORD-00787,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-01706,ORD-00788,P026,1,549,549,109.8,439.2,332.01,332.01,31
OI-01707,ORD-00788,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-01708,ORD-00789,P010,1,2199,2199,692.69,1506.31,1622.86,1622.86,42
OI-01709,ORD-00789,P012,1,1299,1299,409.19,889.81,1005.43,1005.43,42
OI-01710,ORD-00790,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-01711,ORD-00790,P009,1,3499,3499,1084.69,2414.31,2519.28,2519.28,42
OI-01712,ORD-00791,P025,1,2299,2299,459.8,1839.2,1356.41,1356.41,31
OI-01713,ORD-00791,P015,1,1399,1399,221.04,1177.96,705.1,705.1,24
OI-01714,ORD-00792,P011,1,1299,1299,422.18,876.82,982.04,982.04,42
OI-01715,ORD-00792,P013,2,999,1998,365.63,1632.37,479.52,959.04,48
OI-01716,ORD-00792,P006,1,3499,3499,1137.18,2361.82,2582.26,2582.26,42
OI-01717,ORD-00793,P012,2,1299,2598,779.4,1818.6,1005.43,2010.86,84
OI-01718,ORD-00793,P007,1,2199,2199,593.73,1605.27,1662.44,1662.44,42
OI-01719,ORD-00794,P041,2,899,1798,95.29,1702.71,386.57,773.14,38
OI-01720,ORD-00794,P014,1,1899,1899,338.02,1560.98,934.31,934.31,24
OI-01721,ORD-00795,P044,1,1199,1199,93.52,1105.48,554.24,554.24,19
OI-01722,ORD-00795,P031,1,2299,2299,517.27,1781.73,1424.23,1424.23,31
OI-01723,ORD-00796,P048,2,1199,2398,223.01,2174.99,554.24,1108.48,38
OI-01724,ORD-00796,P009,1,3499,3499,1049.7,2449.3,2519.28,2519.28,42
OI-01725,ORD-00797,P040,1,1199,1199,123.5,1075.5,554.24,554.24,19
OI-01726,ORD-00797,P007,1,2199,2199,571.74,1627.26,1662.44,1662.44,42
OI-01727,ORD-00798,P007,2,2199,4398,1297.41,3100.59,1662.44,3324.88,84
OI-01728,ORD-00798,P008,1,3499,3499,1032.21,2466.79,2708.23,2708.23,42
OI-01729,ORD-00798,P015,1,1399,1399,284,1115,705.1,705.1,24
OI-01730,ORD-00799,P049,1,649,649,29.21,619.79,337.48,337.48,16
OI-01731,ORD-00799,P020,1,1899,1899,376,1523,979.88,979.88,24
OI-01732,ORD-00800,P041,1,899,899,47.65,851.35,386.57,386.57,19
OI-01733,ORD-00800,P015,1,1399,1399,221.04,1177.96,705.1,705.1,24
OI-01734,ORD-00801,P053,1,299,299,14.95,284.05,155.48,155.48,16
OI-01735,ORD-00801,P037,1,349,349,44.67,304.33,150.07,150.07,19
OI-01736,ORD-00802,P055,1,449,449,15.72,433.28,245.15,245.15,16
OI-01737,ORD-00802,P032,1,549,549,98.82,450.18,348.2,348.2,31
OI-01738,ORD-00803,P044,1,1199,1199,75.54,1123.46,554.24,554.24,19
OI-01739,ORD-00803,P044,1,1199,1199,87.53,1111.47,554.24,554.24,19
OI-01740,ORD-00804,P030,1,849,849,182.53,666.47,513.43,513.43,31
OI-01741,ORD-00804,P028,1,1299,1299,318.25,980.75,823.89,823.89,31
OI-01742,ORD-00804,P043,1,1199,1199,153.47,1045.53,541.35,541.35,19
OI-01743,ORD-00805,P003,1,4999,4999,1349.73,3649.27,4209.16,4209.16,42
OI-01744,ORD-00805,P005,1,1299,1299,376.71,922.29,1109.35,1109.35,42
OI-01745,ORD-00806,P057,1,649,649,42.19,606.81,337.48,337.48,16
OI-01746,ORD-00806,P052,1,199,199,10.95,188.05,111.24,111.24,16
OI-01747,ORD-00807,P007,1,2199,2199,692.69,1506.31,1662.44,1662.44,42
OI-01748,ORD-00807,P020,1,1899,1899,385.5,1513.5,979.88,979.88,24
OI-01749,ORD-00808,P026,1,549,549,104.31,444.69,332.01,332.01,31
OI-01750,ORD-00808,P060,2,649,1298,71.39,1226.61,362.79,725.58,32
OI-01751,ORD-00809,P033,1,2299,2299,413.82,1885.18,1356.41,1356.41,31
OI-01752,ORD-00809,P008,1,3499,3499,1084.69,2414.31,2708.23,2708.23,42
OI-01753,ORD-00810,P057,1,649,649,64.9,584.1,337.48,337.48,16
OI-01754,ORD-00810,P034,1,849,849,208,641,513.43,513.43,31
OI-01755,ORD-00810,P002,1,2199,2199,670.7,1528.3,1838.36,1838.36,42
OI-01756,ORD-00811,P025,1,2299,2299,413.82,1885.18,1356.41,1356.41,31
OI-01757,ORD-00811,P041,1,899,899,83.61,815.39,386.57,386.57,19
OI-01758,ORD-00812,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-01759,ORD-00812,P054,1,299,299,19.44,279.56,159.37,159.37,16
OI-01760,ORD-00813,P019,1,1399,1399,297.99,1101.01,705.1,705.1,24
OI-01761,ORD-00813,P052,1,199,199,17.91,181.09,111.24,111.24,16
OI-01762,ORD-00814,P047,1,349,349,21.99,327.01,157.57,157.57,19
OI-01763,ORD-00814,P005,1,1299,1299,376.71,922.29,1109.35,1109.35,42
OI-01764,ORD-00815,P034,1,849,849,161.31,687.69,513.43,513.43,31
OI-01765,ORD-00815,P051,1,449,449,20.21,428.79,245.15,245.15,16
OI-01766,ORD-00816,P029,1,849,849,208,641,500.91,500.91,31
OI-01767,ORD-00816,P015,1,1399,1399,297.99,1101.01,705.1,705.1,24
OI-01768,ORD-00816,P056,1,449,449,35.92,413.08,250.99,250.99,16
OI-01769,ORD-00817,P056,1,449,449,11.23,437.77,250.99,250.99,16
OI-01770,ORD-00817,P057,2,649,1298,97.35,1200.65,337.48,674.96,32
OI-01771,ORD-00818,P002,1,2199,2199,593.73,1605.27,1838.36,1838.36,42
OI-01772,ORD-00818,P010,1,2199,2199,681.69,1517.31,1622.86,1622.86,42
OI-01773,ORD-00819,P042,1,899,899,115.07,783.93,396.23,396.23,19
OI-01774,ORD-00819,P031,1,2299,2299,471.29,1827.71,1424.23,1424.23,31
OI-01775,ORD-00820,P009,1,3499,3499,1084.69,2414.31,2519.28,2519.28,42
OI-01776,ORD-00820,P017,1,1899,1899,357.01,1541.99,911.52,911.52,24
OI-01777,ORD-00821,P033,1,2299,2299,505.78,1793.22,1356.41,1356.41,31
OI-01778,ORD-00821,P055,1,449,449,33.68,415.32,245.15,245.15,16
OI-01779,ORD-00822,P019,2,1399,2798,595.97,2202.03,705.1,1410.2,48
OI-01780,ORD-00822,P043,1,1199,1199,117.5,1081.5,541.35,541.35,19
OI-01781,ORD-00822,P056,1,449,449,26.94,422.06,250.99,250.99,16
OI-01782,ORD-00823,P040,1,1199,1199,63.55,1135.45,554.24,554.24,19
OI-01783,ORD-00823,P040,1,1199,1199,123.5,1075.5,554.24,554.24,19
OI-01784,ORD-00824,P001,2,3499,6998,1994.43,5003.57,2904.17,5808.34,84
OI-01785,ORD-00824,P003,1,4999,4999,1524.7,3474.3,4209.16,4209.16,42
OI-01786,ORD-00825,P003,1,4999,4999,1399.72,3599.28,4209.16,4209.16,42
OI-01787,ORD-00825,P055,1,449,449,33.68,415.32,245.15,245.15,16
OI-01788,ORD-00826,P030,2,849,1698,356.58,1341.42,513.43,1026.86,62
OI-01789,ORD-00826,P041,1,899,899,92.6,806.4,386.57,386.57,19
OI-01790,ORD-00827,P025,1,2299,2299,448.31,1850.69,1356.41,1356.41,31
OI-01791,ORD-00827,P011,1,1299,1299,422.18,876.82,982.04,982.04,42
OI-01792,ORD-00828,P002,1,2199,2199,659.7,1539.3,1838.36,1838.36,42
OI-01793,ORD-00828,P004,2,4999,9998,3099.38,6898.62,4239.15,8478.3,84
OI-01794,ORD-00828,P058,1,649,649,29.21,619.79,345.92,345.92,16
OI-01795,ORD-00829,P028,1,1299,1299,246.81,1052.19,823.89,823.89,31
OI-01796,ORD-00829,P034,2,849,1698,322.62,1375.38,513.43,1026.86,62
OI-01797,ORD-00830,P031,2,2299,4598,1126.51,3471.49,1424.23,2848.46,62
OI-01798,ORD-00830,P005,1,1299,1299,422.18,876.82,1109.35,1109.35,42
OI-01799,ORD-00831,P036,1,1299,1299,285.78,1013.22,823.89,823.89,31
OI-01800,ORD-00831,P001,1,3499,3499,1049.7,2449.3,2904.17,2904.17,42
OI-01801,ORD-00832,P036,1,1299,1299,285.78,1013.22,823.89,823.89,31
OI-01802,ORD-00832,P058,1,649,649,16.23,632.77,345.92,345.92,16
OI-01803,ORD-00833,P019,1,1399,1399,311.98,1087.02,705.1,705.1,24
OI-01804,ORD-00833,P038,1,599,599,52.71,546.29,264.01,264.01,19
OI-01805,ORD-00834,P022,1,699,699,103.45,595.55,343.91,343.91,24
OI-01806,ORD-00834,P020,2,1899,3798,600.08,3197.92,979.88,1959.76,48
OI-01807,ORD-00834,P010,1,2199,2199,681.69,1517.31,1622.86,1622.86,42
OI-01808,ORD-00835,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-01809,ORD-00835,P051,1,449,449,33.68,415.32,245.15,245.15,16
OI-01810,ORD-00836,P004,1,4999,4999,1624.68,3374.32,4239.15,4239.15,42
OI-01811,ORD-00836,P001,1,3499,3499,1137.18,2361.82,2904.17,2904.17,42
OI-01812,ORD-00837,P054,1,299,299,13.46,285.54,159.37,159.37,16
OI-01813,ORD-00837,P022,1,699,699,117.43,581.57,343.91,343.91,24
OI-01814,ORD-00838,P055,1,449,449,24.7,424.3,245.15,245.15,16
OI-01815,ORD-00838,P012,1,1299,1299,363.72,935.28,1005.43,1005.43,42
OI-01816,ORD-00839,P012,1,1299,1299,409.19,889.81,1005.43,1005.43,42
OI-01817,ORD-00839,P001,1,3499,3499,997.22,2501.78,2904.17,2904.17,42
OI-01818,ORD-00840,P048,1,1199,1199,123.5,1075.5,554.24,554.24,19
OI-01819,ORD-00840,P036,1,1299,1299,259.8,1039.2,823.89,823.89,31
OI-01820,ORD-00840,P042,1,899,899,74.62,824.38,396.23,396.23,19
OI-01821,ORD-00841,P028,1,1299,1299,272.79,1026.21,823.89,823.89,31
OI-01822,ORD-00841,P039,2,1199,2398,223.01,2174.99,541.35,1082.7,38
OI-01823,ORD-00842,P035,1,1299,1299,253.31,1045.69,804.73,804.73,31
OI-01824,ORD-00842,P009,1,3499,3499,1172.17,2326.83,2519.28,2519.28,42
OI-01825,ORD-00843,P009,1,3499,3499,909.74,2589.26,2519.28,2519.28,42
OI-01826,ORD-00843,P002,1,2199,2199,637.71,1561.29,1838.36,1838.36,42
OI-01827,ORD-00844,P021,2,999,1998,315.68,1682.32,479.52,959.04,48
OI-01828,ORD-00844,P013,1,999,999,197.8,801.2,479.52,479.52,24
OI-01829,ORD-00845,P002,1,2199,2199,670.7,1528.3,1838.36,1838.36,42
OI-01830,ORD-00845,P013,2,999,1998,445.55,1552.45,479.52,959.04,48
OI-01831,ORD-00846,P001,1,3499,3499,1014.71,2484.29,2904.17,2904.17,42
OI-01832,ORD-00846,P016,1,1399,1399,235.03,1163.97,721.88,721.88,24
OI-01833,ORD-00846,P040,1,1199,1199,63.55,1135.45,554.24,554.24,19
OI-01834,ORD-00847,P036,1,1299,1299,246.81,1052.19,823.89,823.89,31
OI-01835,ORD-00847,P002,1,2199,2199,659.7,1539.3,1838.36,1838.36,42
OI-01836,ORD-00848,P049,1,649,649,58.41,590.59,337.48,337.48,16
OI-01837,ORD-00848,P004,1,4999,4999,1524.7,3474.3,4239.15,4239.15,42
OI-01838,ORD-00849,P059,1,449,449,11.23,437.77,245.15,245.15,16
OI-01839,ORD-00849,P027,1,849,849,161.31,687.69,525.96,525.96,31
OI-01840,ORD-00850,P006,2,3499,6998,1819.48,5178.52,2582.26,5164.52,84
OI-01841,ORD-00850,P009,1,3499,3499,1014.71,2484.29,2519.28,2519.28,42
OI-01842,ORD-00851,P044,1,1199,1199,93.52,1105.48,554.24,554.24,19
OI-01843,ORD-00851,P012,1,1299,1299,370.22,928.78,1005.43,1005.43,42
OI-01844,ORD-00852,P006,2,3499,6998,1959.44,5038.56,2582.26,5164.52,84
OI-01845,ORD-00852,P012,1,1299,1299,376.71,922.29,1005.43,1005.43,42
OI-01846,ORD-00852,P031,1,2299,2299,505.78,1793.22,1424.23,1424.23,31
OI-01847,ORD-00853,P038,1,599,599,43.73,555.27,264.01,264.01,19
OI-01848,ORD-00853,P027,2,849,1698,373.56,1324.44,525.96,1051.92,62
OI-01849,ORD-00854,P005,1,1299,1299,409.19,889.81,1109.35,1109.35,42
OI-01850,ORD-00854,P037,1,349,349,44.67,304.33,150.07,150.07,19
OI-01851,ORD-00855,P049,1,649,649,16.23,632.77,337.48,337.48,16
OI-01852,ORD-00855,P036,1,1299,1299,285.78,1013.22,823.89,823.89,31
OI-01853,ORD-00856,P002,1,2199,2199,637.71,1561.29,1838.36,1838.36,42
OI-01854,ORD-00856,P009,1,3499,3499,979.72,2519.28,2519.28,2519.28,42
OI-01855,ORD-00857,P037,1,349,349,27.22,321.78,150.07,150.07,19
OI-01856,ORD-00857,P030,2,849,1698,348.09,1349.91,513.43,1026.86,62
OI-01857,ORD-00858,P026,1,549,549,93.33,455.67,332.01,332.01,31
OI-01858,ORD-00858,P019,1,1399,1399,249.02,1149.98,705.1,705.1,24
OI-01859,ORD-00858,P050,1,649,649,29.21,619.79,345.92,345.92,16
OI-01860,ORD-00859,P007,1,2199,2199,571.74,1627.26,1662.44,1662.44,42
OI-01861,ORD-00859,P029,1,849,849,161.31,687.69,500.91,500.91,31
OI-01862,ORD-00860,P001,1,3499,3499,1067.2,2431.8,2904.17,2904.17,42
OI-01863,ORD-00860,P017,1,1899,1899,404.49,1494.51,911.52,911.52,24
OI-01864,ORD-00861,P043,1,1199,1199,111.51,1087.49,541.35,541.35,19
OI-01865,ORD-00861,P020,1,1899,1899,338.02,1560.98,979.88,979.88,24
OI-01866,ORD-00862,P012,1,1299,1299,376.71,922.29,1005.43,1005.43,42
OI-01867,ORD-00862,P029,1,849,849,178.29,670.71,500.91,500.91,31
OI-01868,ORD-00863,P001,1,3499,3499,1102.19,2396.81,2904.17,2904.17,42
OI-01869,ORD-00863,P010,1,2199,2199,714.68,1484.32,1622.86,1622.86,42
OI-01870,ORD-00864,P037,1,349,349,35.95,313.05,150.07,150.07,19
OI-01871,ORD-00864,P049,1,649,649,22.72,626.28,337.48,337.48,16
OI-01872,ORD-00864,P028,1,1299,1299,246.81,1052.19,823.89,823.89,31
OI-01873,ORD-00865,P034,2,849,1698,365.07,1332.93,513.43,1026.86,62
OI-01874,ORD-00865,P054,1,299,299,14.95,284.05,159.37,159.37,16
OI-01875,ORD-00866,P038,1,599,599,31.75,567.25,264.01,264.01,19
OI-01876,ORD-00866,P022,1,699,699,124.42,574.58,343.91,343.91,24
OI-01877,ORD-00867,P036,1,1299,1299,233.82,1065.18,823.89,823.89,31
OI-01878,ORD-00867,P004,1,4999,4999,1499.7,3499.3,4239.15,4239.15,42
OI-01879,ORD-00868,P044,1,1199,1199,105.51,1093.49,554.24,554.24,19
OI-01880,ORD-00868,P005,1,1299,1299,435.17,863.83,1109.35,1109.35,42
OI-01881,ORD-00869,P020,1,1899,1899,281.05,1617.95,979.88,979.88,24
OI-01882,ORD-00869,P013,1,999,999,157.84,841.16,479.52,479.52,24
OI-01883,ORD-00870,P022,2,699,1398,276.8,1121.2,343.91,687.82,48
OI-01884,ORD-00870,P021,1,999,999,157.84,841.16,479.52,479.52,24
OI-01885,ORD-00870,P025,2,2299,4598,827.64,3770.36,1356.41,2712.82,62
OI-01886,ORD-00871,P002,1,2199,2199,626.72,1572.28,1838.36,1838.36,42
OI-01887,ORD-00871,P007,1,2199,2199,626.72,1572.28,1662.44,1662.44,42
OI-01888,ORD-00872,P030,1,849,849,169.8,679.2,513.43,513.43,31
OI-01889,ORD-00872,P031,1,2299,2299,505.78,1793.22,1424.23,1424.23,31
OI-01890,ORD-00873,P013,1,999,999,197.8,801.2,479.52,479.52,24
OI-01891,ORD-00873,P003,1,4999,4999,1299.74,3699.26,4209.16,4209.16,42
OI-01892,ORD-00874,P050,1,649,649,58.41,590.59,345.92,345.92,16
OI-01893,ORD-00874,P003,2,4999,9998,3149.37,6848.63,4209.16,8418.32,84
OI-01894,ORD-00875,P001,1,3499,3499,1014.71,2484.29,2904.17,2904.17,42
OI-01895,ORD-00875,P024,2,999,1998,295.7,1702.3,515.48,1030.96,48
OI-01896,ORD-00876,P010,1,2199,2199,681.69,1517.31,1622.86,1622.86,42
OI-01897,ORD-00876,P036,1,1299,1299,233.82,1065.18,823.89,823.89,31
OI-01898,ORD-00876,P042,1,899,899,92.6,806.4,396.23,396.23,19
OI-01899,ORD-00877,P036,1,1299,1299,253.31,1045.69,823.89,823.89,31
OI-01900,ORD-00877,P006,2,3499,6998,2064.41,4933.59,2582.26,5164.52,84
OI-01901,ORD-00878,P041,1,899,899,47.65,851.35,386.57,386.57,19
OI-01902,ORD-00878,P010,1,2199,2199,615.72,1583.28,1622.86,1622.86,42
OI-01903,ORD-00879,P016,1,1399,1399,221.04,1177.96,721.88,721.88,24
OI-01904,ORD-00879,P032,1,549,549,120.78,428.22,348.2,348.2,31
OI-01905,ORD-00880,P003,2,4999,9998,2849.43,7148.57,4209.16,8418.32,84
OI-01906,ORD-00880,P002,1,2199,2199,648.71,1550.29,1838.36,1838.36,42
OI-01907,ORD-00881,P057,1,649,649,42.19,606.81,337.48,337.48,16
OI-01908,ORD-00881,P048,1,1199,1199,75.54,1123.46,554.24,554.24,19
OI-01909,ORD-00882,P028,1,1299,1299,272.79,1026.21,823.89,823.89,31
OI-01910,ORD-00882,P049,1,649,649,42.19,606.81,337.48,337.48,16
OI-01911,ORD-00882,P050,1,649,649,22.72,626.28,345.92,345.92,16
OI-01912,ORD-00883,P018,1,1899,1899,328.53,1570.47,934.31,934.31,24
OI-01913,ORD-00883,P001,1,3499,3499,1172.17,2326.83,2904.17,2904.17,42
OI-01914,ORD-00884,P023,1,999,999,157.84,841.16,503.5,503.5,24
OI-01915,ORD-00884,P048,1,1199,1199,87.53,1111.47,554.24,554.24,19
OI-01916,ORD-00885,P041,1,899,899,92.6,806.4,386.57,386.57,19
OI-01917,ORD-00885,P032,1,549,549,104.31,444.69,348.2,348.2,31
OI-01918,ORD-00886,P058,1,649,649,45.43,603.57,345.92,345.92,16
OI-01919,ORD-00886,P035,1,1299,1299,266.29,1032.71,804.73,804.73,31
OI-01920,ORD-00887,P043,1,1199,1199,75.54,1123.46,541.35,541.35,19
OI-01921,ORD-00887,P022,1,699,699,124.42,574.58,343.91,343.91,24
OI-01922,ORD-00888,P006,1,3499,3499,1014.71,2484.29,2582.26,2582.26,42
OI-01923,ORD-00888,P043,1,1199,1199,99.52,1099.48,541.35,541.35,19
OI-01924,ORD-00888,P059,1,449,449,33.68,415.32,245.15,245.15,16
OI-01925,ORD-00889,P041,1,899,899,79.11,819.89,386.57,386.57,19
OI-01926,ORD-00889,P031,2,2299,4598,1080.53,3517.47,1424.23,2848.46,62
OI-01927,ORD-00890,P058,1,649,649,29.21,619.79,345.92,345.92,16
OI-01928,ORD-00890,P011,1,1299,1299,389.7,909.3,982.04,982.04,42
OI-01929,ORD-00891,P052,2,199,398,29.85,368.15,111.24,222.48,32
OI-01930,ORD-00891,P022,1,699,699,103.45,595.55,343.91,343.91,24
OI-01931,ORD-00892,P021,1,999,999,222.78,776.22,479.52,479.52,24
OI-01932,ORD-00892,P038,1,599,599,70.68,528.32,264.01,264.01,19
OI-01933,ORD-00893,P058,1,649,649,48.68,600.32,345.92,345.92,16
OI-01934,ORD-00893,P055,1,449,449,33.68,415.32,245.15,245.15,16
OI-01935,ORD-00894,P010,1,2199,2199,615.72,1583.28,1622.86,1622.86,42
OI-01936,ORD-00894,P010,2,2199,4398,1187.46,3210.54,1622.86,3245.72,84
OI-01937,ORD-00894,P003,2,4999,9998,2599.48,7398.52,4209.16,8418.32,84
OI-01938,ORD-00895,P028,1,1299,1299,305.26,993.74,823.89,823.89,31
OI-01939,ORD-00895,P022,1,699,699,141.9,557.1,343.91,343.91,24
OI-01940,ORD-00896,P028,1,1299,1299,220.83,1078.17,823.89,823.89,31
OI-01941,ORD-00896,P021,1,999,999,177.82,821.18,479.52,479.52,24
OI-01942,ORD-00897,P048,1,1199,1199,63.55,1135.45,554.24,554.24,19
OI-01943,ORD-00897,P002,2,2199,4398,1319.4,3078.6,1838.36,3676.72,84
OI-01944,ORD-00898,P016,1,1399,1399,242.03,1156.97,721.88,721.88,24
OI-01945,ORD-00898,P011,2,1299,2598,870.33,1727.67,982.04,1964.08,84
OI-01946,ORD-00899,P010,1,2199,2199,681.69,1517.31,1622.86,1622.86,42
OI-01947,ORD-00899,P027,1,849,849,152.82,696.18,525.96,525.96,31
OI-01948,ORD-00900,P020,1,1899,1899,357.01,1541.99,979.88,979.88,24
OI-01949,ORD-00900,P051,2,449,898,49.39,848.61,245.15,490.3,32
OI-01950,ORD-00900,P052,1,199,199,4.98,194.02,111.24,111.24,16
OI-01951,ORD-00901,P005,2,1299,2598,766.41,1831.59,1109.35,2218.7,84
OI-01952,ORD-00901,P060,1,649,649,32.45,616.55,362.79,362.79,16
OI-01953,ORD-00902,P034,2,849,1698,339.6,1358.4,513.43,1026.86,62
OI-01954,ORD-00902,P055,1,449,449,29.19,419.81,245.15,245.15,16
OI-01955,ORD-00903,P003,1,4999,4999,1399.72,3599.28,4209.16,4209.16,42
OI-01956,ORD-00903,P035,1,1299,1299,233.82,1065.18,804.73,804.73,31
OI-01957,ORD-00904,P046,2,599,1198,153.34,1044.66,264.01,528.02,38
OI-01958,ORD-00904,P001,1,3499,3499,1032.21,2466.79,2904.17,2904.17,42
OI-01959,ORD-00905,P021,1,999,999,167.83,831.17,479.52,479.52,24
OI-01960,ORD-00905,P033,1,2299,2299,390.83,1908.17,1356.41,1356.41,31
OI-01961,ORD-00906,P003,1,4999,4999,1424.72,3574.28,4209.16,4209.16,42
